

Measurement ID,28162
Battery Name,LG M50
Battery Type,
Circuit,MCCD_0879
Program,1245 - Recovas_Capacity_Check
Start Time,11/23/2021 3:18:55 PM
End Time,11/23/2021 11:18:01 PM
Test section,TS026740
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,
[],[],[ss.xxx],[ss.xxx],[],[],[],[V],[A],[Ah],[AhPrev],[Wh],[Watt],[T1],
1,...,0.000,0.000,0,0,Recovas_Capacity_Check,0.00000,0.00000,,,,,,
5,PAU,0.015,0.131,0,0,Recovas_Capacity_Check,3.12213,0.00000,,,,,,
5,PAU,0.015,0.131,0,0,Recovas_Capacity_Check,3.12213,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,120.039,120.155,0,0,Recovas_Capacity_Check,3.12235,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,240.050,240.166,0,0,Recovas_Capacity_Check,3.12246,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,360.033,360.149,0,0,Recovas_Capacity_Check,3.12257,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,480.071,480.187,0,0,Recovas_Capacity_Check,3.12269,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,600.045,600.161,0,0,Recovas_Capacity_Check,3.12280,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,720.061,720.177,0,0,Recovas_Capacity_Check,3.12291,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,840.064,840.180,0,0,Recovas_Capacity_Check,3.12302,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,960.028,960.144,0,0,Recovas_Capacity_Check,3.12313,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,1080.046,1080.162,0,0,Recovas_Capacity_Check,3.12324,0.00000,0.00000,0.00000,0.00000,0.00000,25.80000,
5,PAU,1200.063,1200.179,0,0,Recovas_Capacity_Check,3.12335,0.00000,0.00000,0.00000,0.00000,0.00000,25.90000,
5,PAU,1320.097,1320.213,0,0,Recovas_Capacity_Check,3.12346,0.00000,0.00000,0.00000,0.00000,0.00000,25.90000,
5,PAU,1440.049,1440.165,0,0,Recovas_Capacity_Check,3.12357,0.00000,0.00000,0.00000,0.00000,0.00000,25.90000,
5,PAU,1560.063,1560.179,0,0,Recovas_Capacity_Check,3.12369,0.00000,0.00000,0.00000,0.00000,0.00000,25.90000,
5,PAU,1680.066,1680.182,0,0,Recovas_Capacity_Check,3.12380,0.00000,0.00000,0.00000,0.00000,0.00000,25.90000,
5,PAU,1800.055,1800.171,0,0,Recovas_Capacity_Check,3.12380,0.00000,0.00000,0.00000,0.00000,0.00000,25.90000,
5,PAU,1800.055,1800.171,0,0,Recovas_Capacity_Check,3.12380,0.00000,0.00000,0.00000,0.00000,0.00000,25.90000,
5,PAU,1800.055,1800.171,0,0,Recovas_Capacity_Check,3.12380,0.00000,,,,,,
6,CHA,0.000,1800.198,0,0,Recovas_Capacity_Check,3.20851,0.00000,,,,,,
6,CHA,0.000,1800.198,0,0,Recovas_Capacity_Check,3.21296,1.66802,0.00000,0.00000,0.00000,0.00000,25.90000,
6,CHA,0.302,1800.500,0,0,Recovas_Capacity_Check,3.22363,1.66918,0.00015,0.00000,0.00047,5.37924,25.90000,
6,CHA,1.028,1801.226,0,0,Recovas_Capacity_Check,3.23041,1.66990,0.00048,0.00000,0.00156,5.39410,25.90000,
6,CHA,1.854,1802.052,0,0,Recovas_Capacity_Check,3.23375,1.66990,0.00087,0.00000,0.00280,5.39967,25.90000,
6,CHA,2.034,1802.232,0,0,Recovas_Capacity_Check,3.23408,1.66990,0.00091,0.00000,0.00294,5.40041,25.90000,
6,CHA,3.032,1803.230,0,0,Recovas_Capacity_Check,3.23731,1.66990,0.00141,0.00000,0.00457,5.40579,25.90000,
6,CHA,3.996,1804.194,0,0,Recovas_Capacity_Check,3.23975,1.66990,0.00184,0.00000,0.00595,5.41006,25.90000,
6,CHA,5.021,1805.219,0,0,Recovas_Capacity_Check,3.24209,1.66990,0.00231,0.00000,0.00746,5.41396,25.90000,
